BoroName,the_geom,BoroCode,OBJECTID,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,FEMAFldz,FEMAFldT,HrcEvac
Manhattan,POINT (-73.93959756792312 40.79001072581831),1,1901,111,8,68,30,13,MN01587,1 AV,E 106 ST,-73.939599,40.790019,AE,,2.0
Manhattan,POINT (-73.9776005589932 40.73794973770752),1,1902,106,4,74,27,12,MN01588,1 AV,E 25 ST,-73.977602,40.737958,X,AREA OF MINIMAL FLOOD HAZARD,1.0
Manhattan,POINT (-73.98543055729326 40.73185573926295),1,1903,103,2,66,27,12,MN01589,2 AV,E 13 ST,-73.98543199999999,40.731864,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97176855967597 40.75420473432095),1,1904,106,4,73,28,12,MN0159,3 AV,E 47 ST,-73.97176999999999,40.754213,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96900556099298 40.749729735039594),1,1905,106,4,74,28,12,MN01590,1 AV,E 43 ST,-73.96900699999999,40.749738,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.98765355651823 40.724136740785),1,1906,103,2,74,26,12,MN01591,1 AV,E 2 ST,-73.987655,40.724145,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.99119155593556 40.717155742307305),1,1907,103,1,65,26,7,MN01592,ALLEN ST,GRAND ST,-73.99119300000001,40.717164000000004,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98205655752216 40.73182773891025),1,1908,106,4,74,27,12,MN01594,1 AV,E 15 ST,-73.982058,40.731836,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.95172856216134 40.82683771932705),1,1909,109,7,71,31,13,MN01595,W 145 ST,RIVERSIDE DR,-73.95173,40.826846,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96895756074301 40.75450273397243),1,1910,106,4,73,28,12,MN01596,2 AV,E 50 ST,-73.968959,40.754511,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.96059056254093 40.765952731346495),1,1911,108,4,76,28,12,MN01597,2 AV,E 68 ST,-73.960592,40.765961,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96239856314928 40.75879173283117),1,1912,106,5,73,28,12,MN01598,1 AV,E 58 ST,-73.9624,40.7588,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96172856223698 40.776039729660496),1,1913,108,4,73,28,12,MN01599,E 79 ST,MADISON AV,-73.96173,40.776047999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9715235597978 40.75537973449712),1,1914,106,4,73,28,12,MN0160,E 49 ST,3 AV,-73.971525,40.755388,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94226656543697 40.822569720284086),1,1915,110,9,70,30,13,MN01600,FREDERICK DOUGLASS BLVD,W 145 ST,-73.942268,40.822578,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.93803856588013 40.828351718435265),1,1916,110,9,71,30,13,MN01601,FREDERICK DOUGLASS BLVD,W 154 ST,-73.93804,40.828359999999996,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.93986256607333 40.825856718789375),1,1917,110,9,71,30,13,MN01603,FREDERICK DOUGLASS BLVD,W 150 ST,-73.939864,40.825865,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.93796756639513 40.828047718993936),1,1918,110,9,71,30,13,MN01604,FREDERICK DOUGLASS BLVD,W 153 ST,-73.937969,40.828056,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.95362856345581 40.8013817247744),1,1919,110,9,70,30,13,MN01605,ADAM CLAYTON POWELL BLVD,W 113 ST,-73.95363,40.801390000000005,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94861656415156 40.803744724116264),1,1920,110,9,70,30,13,MN01607,MALCOLM X BLVD,W 119 ST,-73.94861800000001,40.803753,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.95096556359734 40.805670723322024),1,1921,110,9,70,30,13,MN01610,ADAM CLAYTON POWELL BLVD,W 120 ST,-73.950967,40.805679,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97120955805605 40.79512472668906),1,1922,107,7,69,31,10,MN01611,BROADWAY,W 97 ST,-73.971211,40.795133,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95473456296861 40.800522724389864),1,1923,110,9,70,30,13,MN01612,ADAM CLAYTON POWELL BLVD,W 112 ST,-73.954736,40.800531,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9571635608829 40.821095720848504),1,1924,109,7,70,31,13,MN01614,W 135 ST,RIVERSIDE DR,-73.957165,40.821104,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99792955457899 40.711869743245494),1,1925,103,1,65,26,7,MN01615,MADISON ST,OLIVER ST,-73.99793100000001,40.711878000000006,X,AREA OF MINIMAL FLOOD HAZARD,1.0
Manhattan,POINT (-74.0037355521622 40.70792974441442),1,1926,101,1,65,26,10,MN01617,PEARL ST,BEEKMAN ST,-74.003737,40.707938,X,AREA OF MINIMAL FLOOD HAZARD,1.0
Manhattan,POINT (-73.91591657119595 40.86967271003848),1,1927,112,10,72,31,13,MN01618,BROADWAY,W 215 ST,-73.915918,40.869681,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.96118256054957 40.79889072476616),1,1928,107,7,69,30,13,MN01619,MANHATTAN AV,W 106 ST,-73.961184,40.798899,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97965156033624 40.71433174237054),1,1929,103,1,65,26,7,MN01621,LEWIS ST,GRAND ST,-73.979653,40.71434,X,AREA OF MINIMAL FLOOD HAZARD,2.0
Manhattan,POINT (-73.98543755640081 40.735422738110174),1,1930,106,2,74,28,12,MN01622,3 AV,E 17 ST,-73.985439,40.735431,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.985111554649 40.77872572974289),1,1931,107,6,67,27,10,MN01623,WEST END AV,W 70 ST,-73.985113,40.778734,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93606256737354 40.820952720141385),1,1932,110,9,71,30,13,MN01624,MALCOLM X BLVD,W 146 ST,-73.936064,40.820961,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3.0
Manhattan,POINT (-73.98823155663413 40.72345274115505),1,1933,103,2,65,26,12,MN01625,1 AV,E 1 ST,-73.988233,40.723461,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.94489656516906 40.80302272394513),1,1934,110,9,70,30,13,MN01626,5 AV,W 120 ST,-73.944898,40.803031,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.97169555755056 40.795118726359455),1,1935,107,6,69,31,10,MN01627,BROADWAY,W 97 ST,-73.97169699999999,40.795127,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9624785598076 40.8102417234281),1,1936,109,7,69,30,10,MN01628,BROADWAY,W 120 ST,-73.96248,40.81025,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93487756914527 40.79650472448928),1,1937,111,8,68,29,13,MN01630,1 AV,E 117 ST,-73.93487900000001,40.796513,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3.0
Manhattan,POINT (-74.00385655002592 40.743225737483094),1,1938,104,3,75,27,10,MN01633,9 AV,W 18 St,-74.003858,40.743234,X,AREA OF MINIMAL FLOOD HAZARD,2.0
Manhattan,POINT (-73.98185255706805 40.74736473594377),1,1939,106,2,75,28,12,MN01634,E 34 St,Park Av,-73.981854,40.747372999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99307655292483 40.75191573532345),1,1940,105,3,75,31,10,MN01636,W 34 St,8 Av,-73.993078,40.751924,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98746255467415 40.74957073549047),1,1941,105,4,75,27,12,MN01638,W 34 St,6 Av,-73.987464,40.749579,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97694055577207 40.7883777281009),1,1942,107,6,67,31,10,MN0164,W 86 ST,BROADWAY,-73.97694200000001,40.788385999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97757755874864 40.73797673765155),1,1943,106,4,74,27,12,MN01641,1 AV,E 25 ST,-73.977579,40.737984999999995,X,AREA OF MINIMAL FLOOD HAZARD,1.0
Manhattan,POINT (-73.93437856856697 40.80321172329574),1,1944,111,8,68,30,13,MN01643,E 125 ST,2 AV,-73.93438,40.80322,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.93690856775602 40.804041723468394),1,1945,111,8,68,30,13,MN01646,E 125 ST,LEXINGTON AV,-73.93691,40.80405,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.94385756673822 40.784209727758196),1,1946,111,8,68,29,13,MN01647,1 Av,E 97 St,-73.943859,40.784218,AE,,2.0
Manhattan,POINT (-73.9729885605731 40.74425573649453),1,1947,106,4,74,27,12,MN01648,1 AV,E 35 ST,-73.97299,40.744264,AE,,1.0
Manhattan,POINT (-73.98212455829238 40.731727739034966),1,1948,106,4,74,27,12,MN01649,1 Av,E 15 St,-73.982126,40.731736,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.96716856165301 40.75996373289836),1,1949,106,4,73,28,12,MN0165,E 57 ST,3 AV,-73.96717,40.759972,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98214255780319 40.73170073918572),1,1950,106,4,74,27,12,MN01650,1 Av,E 15 St,-73.98214399999999,40.731709,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.9758055590372 40.74047373720938),1,1951,106,4,74,27,12,MN01651,1 Av,E 29 St,-73.97580699999999,40.740482,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.95216256492947 40.772824729887674),1,1952,108,5,76,28,12,MN01652,1 Av,E 79 St,-73.952164,40.772833,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94887156609657 40.77740372851338),1,1953,108,5,76,28,12,MN01653,1 Av,E 87 St,-73.94887299999999,40.777412,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93858156832407 40.796098724929486),1,1954,111,8,68,30,13,MN01655,2 Av,E 115 St,-73.938583,40.796107,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3.0
Manhattan,POINT (-73.96782856125945 40.76048273317366),1,1955,106,4,73,28,12,MN0166,E 57 ST,3 AV,-73.96783,40.760490999999995,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93695856811233 40.804071723025025),1,1956,111,8,68,30,13,MN01663,E 125 St,LEXINGTON AV,-73.93696,40.80408,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.94027556643906 40.805460722777134),1,1957,111,9,68,30,13,MN01664,E 125 St,Madison Av,-73.94027700000001,40.805469,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.94513256560545 40.80750772289121),1,1958,110,9,70,30,13,MN01665,W 125 St,Malcolm X Blvd,-73.945134,40.807516,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.95009856346606 40.806871723325926),1,1959,110,9,70,30,13,MN01667,ADAM CLAYTON POWELL BLVD,W 122 St,-73.9501,40.80688,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.94757156630662 40.78380672788216),1,1960,108,5,68,29,12,MN01668,2 Av,E 95 St,-73.94757299999999,40.783815000000004,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.95231556300914 40.81052872243469),1,1961,110,9,70,30,13,MN01671,W 125 St,St Nicholas Av,-73.95231700000001,40.810537,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.96762856096643 40.76007973281878),1,1962,106,4,73,28,12,MN01674,3 Av,E 57 St,-73.96763,40.760088,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98792455314911 40.774848730477125),1,1963,107,6,67,31,10,MN01675,West End Av,W 64 St,-73.987926,40.774857,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96350856132732 40.765521731570296),1,1964,108,4,76,28,12,MN0168,3 AV,E 65 ST,-73.96351,40.76553,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94888656550806 40.777372729066236),1,1965,108,5,76,28,12,MN01681,1 Av,E 87 St,-73.948888,40.777381,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98181255661282 40.75240673477594),1,1966,105,4,75,27,12,MN01685,5 Av,W 40 St,-73.981814,40.752415,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9812515571657 40.753176734731085),1,1967,105,4,75,27,12,MN01689,5 Av,W 42 St,-73.98125300000001,40.753184999999995,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96171956209281 40.76802973143698),1,1968,108,4,76,28,12,MN0170,3 AV,E 69 ST,-73.961721,40.768038,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97582455988713 40.74044473676241),1,1969,106,4,74,27,12,MN01701,1 Av,E 29 St,-73.975826,40.740453,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.98778455718268 40.716383742679604),1,1972,103,1,65,26,12,MN01704,Grand St,Suffolk St,-73.987786,40.716392,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95177856497277 40.77809272868859),1,1973,108,5,76,28,12,MN01711,2 Av,E 86 St,-73.95178,40.778101,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9467915653721 40.80068172409604),1,1974,110,9,70,30,13,MN01714,W 116 St,5 Av,-73.946793,40.80069,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.94191856667182 40.80615372325653),1,1975,111,9,68,30,13,MN01715,E 125 St,5 Av,-73.94192,40.806162,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.94457756583304 40.79975172398938),1,1976,111,8,68,30,13,MN01716,E 116 St,Madison Av,-73.944579,40.79976,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.9404005669728 40.798217724638455),1,1977,111,8,68,29,13,MN01717,E 116 St,3 Av,-73.940402,40.798226,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.94758356338265 40.83068471859544),1,1978,109,7,71,31,13,MN01719,Broadway,W 152 St,-73.947585,40.830693,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95797356268518 40.773112730011),1,1979,108,4,76,28,12,MN0172,3 AV,E 77 ST,-73.957975,40.773121,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93302656660804 40.856253712881035),1,1980,112,10,72,31,13,MN01721,Broadway,W 190 St,-73.93302800000001,40.856262,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94734156317386 40.825214719390274),1,1981,109,7,71,30,13,MN01722,W 145 St,Amsterdam Av,-73.947343,40.825223,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.949860562813 40.82604571906228),1,1982,109,7,71,31,13,MN01723,W 145 St,Broadway,-73.949862,40.826054,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94034256596967 40.82478871910312),1,1983,110,9,71,30,13,MN01724,Frederick Douglass Blvd,W 148 St,-73.940344,40.824797,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.93936256648492 40.82614371864724),1,1984,110,9,71,30,13,MN01725,Frederick Douglass Blvd,Macombs Pl,-73.939364,40.826152,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.9342905664689 40.843257715694214),1,1985,112,10,72,31,13,MN01726,Amsterdam av,W 173 St,-73.934292,40.843266,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93282456731026 40.84526071544872),1,1986,112,10,72,31,13,MN01727,Amsterdam Av,W 176 St,-73.932826,40.845269,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95676856405086 40.77395572949789),1,1987,108,4,73,28,12,MN0174,E 79 ST,3 AV,-73.95676999999999,40.773964,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98006855889335 40.73038373944696),1,1988,106,4,74,27,12,MN01743,E 14TH ST,@ AVE A,-73.98007,40.730391999999995,X,AREA OF MINIMAL FLOOD HAZARD,3.0
Manhattan,POINT (-73.95761556332336 40.77452272971776),1,1989,108,5,73,28,12,MN0175,E 79 ST,3 AV,-73.957617,40.774531,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95556656344998 40.77641472894497),1,1990,108,5,76,28,12,MN0176,3 AV,E 82 ST,-73.955568,40.776423,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95134756432654 40.78219472804865),1,1991,108,5,73,28,12,MN0179,3 AV,E 91 ST,-73.951349,40.782203,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96245056201981 40.7706267305267),1,1992,108,4,73,28,12,MN0182,E 72 ST,LEXINGTON AV,-73.962452,40.770635,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96243756210343 40.77040473060357),1,1993,108,4,73,28,12,MN0183,E 72 ST,LEXINGTON AV,-73.962439,40.770413,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96884656034165 40.76068773278611),1,1994,106,4,73,28,12,MN0184,E 57 ST,LEXINGTON AV,-73.968848,40.760696,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97564955910904 40.75115373530126),1,1995,106,4,73,27,12,MN0185,E 42 ST,LEXINGTON & 3 AV,-73.975651,40.751162,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97580555931111 40.7514407350697),1,1996,106,4,73,27,12,MN0186,E 42 ST,LEXINGTON AV,-73.97580699999999,40.751449,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98495755710495 40.73969973795513),1,1997,105,2,74,28,12,MN0188,E 23 ST,LEXINGTON AV,-73.984959,40.739708,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.98432855713841 40.73921173759777),1,1998,106,2,74,28,12,MN0189,23 ST BETWEEN LEXINGTON AV & 3RD AV,BETWEEN LEXINGTON AV & 3RD AV,-73.98433,40.73922,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.98765355588567 40.74083473725683),1,1999,105,2,75,28,12,MN0192,E 23 ST,MADISON AV,-73.987655,40.740843,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97398756013843 40.747604735920085),1,2000,106,4,73,27,12,MN0194,2 AV,E 39 ST,-73.973989,40.747613,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98040155729907 40.75109773528667),1,2001,106,4,73,28,12,MN0195,MADISON AV,E 39 ST,-73.98040300000001,40.751106,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96522356091299 40.771787730882444),1,2002,108,4,73,28,12,MN0198,E 72 ST,MADISON AV,-73.965225,40.771796,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97602956049622 40.728683739508945),1,2003,106,4,74,27,12,MN0201,E 14 ST,AV C,-73.976031,40.728691999999995,AE,,1.0
Manhattan,POINT (-73.98181455736243 40.74735073608202),1,2004,106,2,75,28,12,MN0203,E 34 ST,PARK AV,-73.98181600000001,40.747359,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9867655564803 40.74045473717268),1,2005,105,2,75,28,12,MN0204,E 23 ST,PARK AV SOUTH,-73.986767,40.740463,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98599155682572 40.73990673740433),1,2006,105,2,74,28,12,MN0205,E 23 ST,PARK AV SOUTH,-73.98599300000001,40.739915,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.99002355488652 40.746484736616175),1,2007,105,3,75,28,12,MN0215,6 AV,W 29 ST,-73.990025,40.746493,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98736455525328 40.750138736048086),1,2008,105,4,75,27,12,MN0217,6 AV,W 34 ST,-73.98736600000001,40.750147,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98314055644582 40.75594573408272),1,2009,105,4,75,27,12,MN0220,6 AV,W 44 ST,-73.983142,40.755953999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98240855654666 40.756928734010394),1,2010,105,4,75,27,12,MN0221,6 AV,W 45 ST,-73.98241,40.756937,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97876055728042 40.76195773272657),1,2011,105,4,75,28,12,MN0222,6 AV,W 53 ST,-73.978762,40.761965999999994,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97742455762919 40.76379073255362),1,2012,105,4,75,28,12,MN0224,6 AV,W 56 ST,-73.977426,40.763799,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9798085571358 40.76602173253846),1,2013,105,4,75,28,12,MN0225,7TH AV BETWEEN W 58 ST & W 57 ST,BETWEEN W 58 ST & W 57 ST,-73.97981,40.76603,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98145855667306 40.76377073270173),1,2014,105,4,67,27,12,MN0226,7 AV,W 54 ST,-73.98146,40.763779,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98862855401049 40.753962734690866),1,2015,105,3,75,31,10,MN0228,7 AV,W 39 ST,-73.98863,40.753971,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99228455393175 40.7489057358626),1,2016,105,3,75,27,12,MN0229,7 AV,W 31 ST,-73.992286,40.748914,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.99311655354258 40.751934735689936),1,2017,105,3,75,31,10,MN0230,W 34 ST,8 AV,-73.99311800000001,40.751943,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99014455356054 40.757488734155565),1,2018,104,3,75,27,10,MN0231,W 42 ST,8 AV,-73.990146,40.757497,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97895055560754 40.78206072890111),1,2019,107,6,67,29,10,MN0233,AMSTERDAM AV,W 77 ST,-73.978952,40.782069,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97201755761296 40.78204372844377),1,2020,107,6,67,29,10,MN0234,W 81 ST,CENTRAL PARK WEST,-73.97201899999999,40.782052,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96963055874815 40.78529572838813),1,2021,107,6,69,29,10,MN0235,W 86 ST,CENTRAL PARK WEST,-73.96963199999999,40.785304,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96977555896765 40.78559672843925),1,2022,107,6,69,29,10,MN0236,W 86 ST,CENTRAL PARK WEST,-73.96977700000001,40.785605,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96499956017561 40.79165472644224),1,2023,107,6,69,30,10,MN0237,W 96 ST,CENTRAL PARK WEST,-73.965001,40.791663,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96482655992492 40.79675172564496),1,2024,107,7,69,30,13,MN0239,COLUMBUS AV,W 102 ST,-73.964828,40.79676,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97244255763884 40.78647972788852),1,2025,107,6,69,29,10,MN0240,W 86 ST,COLUMBUS AV,-73.972444,40.786488,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97626855712602 40.78107572882727),1,2026,107,6,67,29,10,MN0242,COLUMBUS AV,W 78 ST,-73.97627,40.781084,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98043155618787 40.77535573009469),1,2027,107,6,67,27,10,MN0244,COLUMBUS AV,W 69 ST,-73.98043299999999,40.775364,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98431055502824 40.77006973171832),1,2028,107,3,67,27,10,MN0247,COLUMBUS AV,W 61 ST,-73.984312,40.770078000000005,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98598855479025 40.76772173206089),1,2029,104,3,67,27,10,MN0249,9TH AV BETWEEN W 57 ST & W 56 ST,BETWEEN W 57 ST & W 56 ST,-73.98599,40.76773,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98694155440054 40.7664657322639),1,2030,104,3,67,27,10,MN0250,9 AV,W 55 ST,-73.98694300000001,40.766474,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98922955344078 40.76332473349682),1,2031,104,3,75,27,10,MN0251,9 AV,W 50 ST,-73.989231,40.763333,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99594955182042 40.75312973577273),1,2032,104,3,75,27,10,MN0253,W 34 ST,9 AV,-73.995951,40.753138,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.00075955110322 40.74614773650927),1,2033,104,3,75,27,10,MN0254,W 23 ST,9 AV,-74.000761,40.746156,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-74.00292655014074 40.74915073625975),1,2034,104,3,75,27,10,MN0255,10 AV,W 25 ST,-74.002928,40.749159000000006,X,AREA OF MINIMAL FLOOD HAZARD,3.0
Manhattan,POINT (-73.99887455087409 40.75435273565961),1,2035,104,3,75,27,10,MN0256,W 34 ST,10 AV,-73.998876,40.754360999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.00045854985053 40.76159273412881),1,2036,104,3,67,31,10,MN0257,W 42 ST,12 AV,-74.00046,40.761601,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2.0
Manhattan,POINT (-73.9928815520683 40.76297873352377),1,2037,104,3,75,27,10,MN0259,10 AV,W 47 ST,-73.99288299999999,40.762987,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99196855310754 40.76423073271543),1,2038,104,3,75,27,10,MN0260,10 AV,W 49 ST,-73.99197,40.764239,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99106055225201 40.770044732068854),1,2039,104,6,67,27,10,MN0261,W 57 ST,11 AV,-73.991062,40.770053000000004,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.98130355585643 40.778854730071394),1,2040,107,6,67,29,10,MN0263,AMSTERDAM AV,W 72 ST,-73.981305,40.778863,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97803155631685 40.78313272884535),1,2041,107,6,67,29,10,MN0264,W 79 ST,AMSTERDAM AV,-73.978033,40.783141,X,AREA OF MINIMAL FLOOD HAZARD,
